,scenario,bus_idx,phase,installed_kW,num_injections,violation
57,EV_bus_96_iter_7,96,C,2.24806897214949,1,Overvoltage
58,EV_bus_96_iter_8,96,A,4.30867202687336,1,Overvoltage
59,EV_bus_96_iter_9,96,B,1.4085288916908456,1,Overvoltage
60,EV_bus_96_iter_10,96,A,4.9693962011236685,1,Overvoltage
61,EV_bus_96_iter_11,96,C,2.032476689453578,1,Overvoltage
62,EV_bus_96_iter_12,96,B,3.4086153007222557,1,Overvoltage
63,EV_bus_96_iter_13,96,C,3.7141527386585427,1,Overvoltage
64,EV_bus_96_iter_14,96,B,4.777269281635672,1,Overvoltage
65,EV_bus_96_iter_15,96,A,4.828559493167634,1,Overvoltage
66,EV_bus_96_iter_16,96,C,3.876505894713441,1,Overvoltage
67,EV_bus_96_iter_17,96,C,2.995805739007247,1,Overvoltage
68,EV_bus_96_iter_18,96,C,2.8799358720338804,1,Overvoltage
69,EV_bus_96_iter_19,96,B,1.584321961254855,1,Overvoltage
70,EV_bus_96_iter_20,96,C,1.0251841181136383,1,Overvoltage
71,EV_bus_96_iter_21,96,A,3.8198275782437934,1,Overvoltage
72,EV_bus_96_iter_22,96,C,2.617922611305847,1,Overvoltage
73,EV_bus_96_iter_23,96,C,3.502754711375124,1,Overvoltage
74,EV_bus_96_iter_24,96,C,3.7037955148102664,1,Overvoltage
75,EV_bus_96_iter_25,96,B,1.7549685745867154,1,Overvoltage
76,EV_bus_96_iter_26,96,C,2.4923587826277456,1,Overvoltage
77,EV_bus_96_iter_27,96,B,4.234644317414624,1,Overvoltage
78,EV_bus_96_iter_28,96,A,3.5316759323136653,1,Overvoltage
79,EV_bus_96_iter_29,96,A,3.2330932494246056,1,Overvoltage
80,EV_bus_96_iter_30,96,A,1.1246256656897264,1,Overvoltage
81,EV_bus_96_iter_31,96,B,1.725620156120446,1,Overvoltage
82,EV_bus_96_iter_32,96,C,2.7319862418452407,1,Overvoltage
83,EV_bus_96_iter_33,96,C,4.468242943506791,1,Overvoltage
84,EV_bus_96_iter_34,96,A,3.6990923826448534,1,Overvoltage
85,EV_bus_96_iter_35,96,A,2.667348874020835,1,Overvoltage
86,EV_bus_96_iter_36,96,A,4.766853715300882,1,Overvoltage
87,EV_bus_96_iter_37,96,B,4.214606112786971,1,Overvoltage
88,EV_bus_96_iter_38,96,B,1.572112991132038,1,Overvoltage
89,EV_bus_96_iter_39,96,A,3.0200038760249264,1,Overvoltage
90,EV_bus_96_iter_40,96,A,1.992011974052403,1,Overvoltage
91,EV_bus_96_iter_41,96,A,4.588385801462627,1,Overvoltage
92,EV_bus_96_iter_42,96,C,4.6026113329650595,1,Overvoltage
93,EV_bus_96_iter_43,96,C,4.475231389104363,1,Overvoltage
94,EV_bus_96_iter_44,96,C,2.86157052780436,1,Overvoltage
95,EV_bus_96_iter_45,96,C,2.1390174620850417,1,Overvoltage
96,EV_bus_96_iter_46,96,A,4.200843737756212,1,Overvoltage
97,EV_bus_96_iter_47,96,C,4.968736271876841,1,Overvoltage
98,EV_bus_96_iter_48,96,C,1.4422143508300111,1,Overvoltage
99,EV_bus_96_iter_49,96,A,1.5300634647746918,1,Overvoltage
100,EV_bus_97_iter_0,97,A,4.243999089357684,1,Overvoltage
101,EV_bus_97_iter_1,97,B,4.263139446393792,1,Overvoltage
102,EV_bus_97_iter_2,97,B,1.8176658716369873,1,Overvoltage
103,EV_bus_97_iter_3,97,A,4.2569349284472,1,Overvoltage
104,EV_bus_97_iter_4,97,B,2.617001062779211,1,Overvoltage
105,EV_bus_97_iter_5,97,C,4.78876125239486,1,Overvoltage
106,EV_bus_97_iter_6,97,A,1.8416924180415033,1,Overvoltage
