,scenario,bus_idx,phase,installed_kW,num_injections,violation
100,EV_bus_67_iter_0,67,C,1.8995074727824184,1,Overvoltage
101,EV_bus_67_iter_1,67,B,3.4080325971379577,1,Overvoltage
102,EV_bus_67_iter_2,67,A,2.5930398028354893,1,Overvoltage
103,EV_bus_67_iter_3,67,B,2.649768367964298,1,Overvoltage
104,EV_bus_67_iter_4,67,B,2.605924605281737,1,Overvoltage
105,EV_bus_67_iter_5,67,A,3.324606097303147,1,Overvoltage
106,EV_bus_67_iter_6,67,A,1.1489450815115356,1,Overvoltage
107,EV_bus_67_iter_7,67,C,3.149895102305109,1,Overvoltage
108,EV_bus_67_iter_8,67,A,1.8498717687519481,1,Overvoltage
109,EV_bus_67_iter_9,67,C,1.3145487144270862,1,Overvoltage
110,EV_bus_67_iter_10,67,C,1.4896461931335563,1,Overvoltage
111,EV_bus_67_iter_11,67,C,4.622392983261324,1,Overvoltage
112,EV_bus_67_iter_12,67,A,3.8496766114704717,1,Overvoltage
113,EV_bus_67_iter_13,67,C,2.1462448170312163,1,Overvoltage
114,EV_bus_67_iter_14,67,C,4.7995546302695775,1,Overvoltage
115,EV_bus_67_iter_15,67,B,4.060078229605229,1,Overvoltage
116,EV_bus_67_iter_16,67,C,3.1591335722198166,1,Overvoltage
117,EV_bus_67_iter_17,67,B,4.54912936258404,1,Overvoltage
118,EV_bus_67_iter_18,67,B,1.5734984376225363,1,Overvoltage
119,EV_bus_67_iter_19,67,C,1.9291216398637165,1,Overvoltage
120,EV_bus_67_iter_20,67,B,4.358022469806302,1,Overvoltage
121,EV_bus_67_iter_21,67,C,4.090171271960114,1,Overvoltage
122,EV_bus_67_iter_22,67,A,4.532154487037568,1,Overvoltage
123,EV_bus_67_iter_23,67,B,1.7843458759693775,1,Overvoltage
124,EV_bus_67_iter_24,67,C,1.2361976358282818,1,Overvoltage
125,EV_bus_67_iter_25,67,A,3.2002243033773774,1,Overvoltage
126,EV_bus_67_iter_26,67,B,1.5374480571905398,1,Overvoltage
127,EV_bus_67_iter_27,67,A,1.6191200841810063,1,Overvoltage
128,EV_bus_67_iter_28,67,A,2.5175364743069917,1,Overvoltage
129,EV_bus_67_iter_29,67,B,3.3939874287041873,1,Overvoltage
130,EV_bus_67_iter_30,67,A,3.5300626735495433,1,Overvoltage
131,EV_bus_67_iter_31,67,C,4.867613536132853,1,Overvoltage
132,EV_bus_67_iter_32,67,C,3.3053022034902577,1,Overvoltage
133,EV_bus_67_iter_33,67,B,2.0106762919273553,1,Overvoltage
134,EV_bus_67_iter_34,67,A,1.6941794546847473,1,Overvoltage
135,EV_bus_67_iter_35,67,A,1.4498581921388713,1,Overvoltage
136,EV_bus_67_iter_36,67,B,4.294107895642079,1,Overvoltage
137,EV_bus_67_iter_37,67,C,2.6284017575432523,1,Overvoltage
138,EV_bus_67_iter_38,67,C,3.1385527875495907,1,Overvoltage
139,EV_bus_67_iter_39,67,A,1.0938820524133077,1,Overvoltage
140,EV_bus_67_iter_40,67,A,3.463954333007771,1,Overvoltage
141,EV_bus_67_iter_41,67,A,1.7406437276553888,1,Overvoltage
142,EV_bus_67_iter_42,67,C,1.7724961946719455,1,Overvoltage
143,EV_bus_67_iter_43,67,A,3.294005229450567,1,Overvoltage
144,EV_bus_67_iter_44,67,C,1.1657691340177303,1,Overvoltage
145,EV_bus_67_iter_45,67,A,2.4024679411866905,1,Overvoltage
146,EV_bus_67_iter_46,67,C,3.8726523415913103,1,Overvoltage
147,EV_bus_67_iter_47,67,A,4.325217201905788,1,Overvoltage
148,EV_bus_67_iter_48,67,B,2.6563890579523535,1,Overvoltage
149,EV_bus_67_iter_49,67,C,1.0874604167510782,1,Overvoltage
150,EV_bus_72_iter_0,72,B,1.7938863653182362,1,Overvoltage
151,EV_bus_72_iter_1,72,A,1.0831299646818948,1,Overvoltage
152,EV_bus_72_iter_2,72,A,3.776424475857326,1,Overvoltage
