time;77;84;86;87;91;97;98;102;105;106;111;112;113;114
00:01:00;0.04966099600376941;4.0244968052446147e-10;3.005000649051232e-10;3.5130364959916517e-10;2.3742342491419325e-10;3.1650136102880465e-10;2.983459911618576e-10;0.09077581750105805;0.11230269030280639;2.3222305178429826e-10;0.10131485285461744;0.09157313271450027;2.7642718570735897e-10;3.710770189631303e-10
00:02:00;0.0497890022168731;5.736043280495135e-10;4.2264687862607393e-10;5.000663992661306e-10;3.569648941746329e-10;4.800213436416777e-10;4.3832822199618876e-10;0.09100988930523973;0.11259228507164347;3.60601609141169e-10;0.10157614241728721;0.09180929899904769;4.0715604732114333e-10;5.512936016298691e-10
00:03:00;0.04957271875125842;8.693052545573865e-10;3.0600625906488136e-10;3.7069582790191175e-10;2.3944627447971786e-10;3.197808168136997e-10;3.5409405320178073e-10;0.0906142705807582;0.11210282349005508;2.220427849357904e-10;0.10113451882177454;0.09141013800603327;2.6301634189108286e-10;3.548939432873603e-10
00:04:00;0.04936477042764186;3.118665595478318e-09;8.336278091375011e-10;9.814103465751051e-10;1.0395613862007953e-09;7.757628317984936e-10;7.238202453390505e-10;0.09023376657341088;0.111632060729533;5.156945105196522e-10;0.10070974750343521;0.09102620894931238;6.047101193882363e-10;8.182393051337932e-10
00:05:00;0.04865391030927826;3.877716641126191e-09;7.358942280590489e-10;8.733165899251906e-10;2.624612550638624e-09;6.316825703886429e-10;5.777086883979062e-10;0.18962336331355856;0.11002732895605398;3.91612705539413e-10;0.09926189439608207;0.08971756861301185;4.06504536631275e-10;5.475583445959612e-10
00:06:00;0.04859207998859351;3.7853342549825213e-10;8.91618114687024e-11;1.1730750745383153e-10;8.15830501473675e-10;9.251746688739606e-11;8.14110711581664e-11;0.18938197409412275;0.10988726661342249;7.668336590419412e-11;0.09913554773493416;0.08960337032458406;3.792785792028446e-11;5.130639075666656e-11
00:07:00;0.048631410428956606;1.2209317230559998e-09;3.205531200938526e-10;3.891216917615389e-10;2.137984752748296e-09;2.9821035919116666e-10;2.744818264814152e-10;0.1895352969782042;0.10997622976844133;2.243070185580848e-10;0.09921579965992207;0.08967590593509661;1.5760366667766088e-10;2.1321740103053962e-10
00:08:00;0.04846521286033464;1.4227308972518961e-10;2.1989843045759172e-11;4.395141163246878e-11;2.2523550550444103e-10;5.345810314733522e-11;1.1516628863117177e-10;0.18888616644712936;0.10959957336624708;2.4190378523677087e-11;0.09887595154598167;0.08936873462608114;2.4909002641013127e-11;3.142575400804966e-11
00:09:00;0.047988547075326564;3.0773428969941313e-10;8.300497547706097e-11;1.0597826785393442e-10;5.442853246153227e-10;9.862638799030708e-11;2.6517631708906225e-10;0.18702771670504525;0.10852121705168716;7.702743742015023e-11;0.09790302077117301;0.0884893523694319;6.028006306727905e-11;8.14210932208971e-11
00:10:00;0.050563522569116934;4.215042122836051e-09;7.3660641342567e-10;8.658863427121904e-10;2.694341148756066e-09;1.1017116777315967e-09;5.316166358516103e-08;0.19700228408383091;0.11430871927153216;5.508852301910568e-10;0.10312418780230018;0.09320849821101401;7.228607842355923e-10;9.723141822231432e-10
00:11:00;0.0482052717855562;3.0544804840504884e-09;5.34649681656169e-10;3.0255403991105964e-09;3.752067100276742e-09;5.182482089141543e-10;4.680241828619982e-10;0.08811148776792325;0.10900637181732034;3.7849263782867103e-10;0.09834070343398664;0.08888495128581352;3.7225749201269706e-10;4.975855973235228e-10
