time;3;4;7;8;11;12;18;22;23;24;25;27;30;31;32;35;36;38;40;45;46;48;49;52;55;56;57;60;63;64;67;68;71;72;73;75;77;78;81;84;86;87;90;91;92;97;98;101;102;105;106;111;112;113;114
00:01:00;0.1177442295637852;3.615007781155989e-11;2.621705334633531e-11;2.3997243580209914e-11;5.708813348929364e-11;3.876656684490247e-11;6.291517343943743e-11;4.8652137323606414e-11;4.7669586011802215e-11;0.14538092794870622;0.08020948613603625;4.6812928835761366e-11;0.07185174502373377;0.1537306230463347;7.227567263257016e-11;5.068295695749393e-11;4.2820313849447436e-11;7.696522632732956e-11;0.08856755673375218;1.0332265654466852e-10;1.1578150312771844e-10;0.08188332315050426;1.068093218537684e-10;0.0902411469433656;0.08522860146534188;0.04679216440401496;5.96171325394828e-11;1.2919500392405752e-10;1.6481375665102818e-10;1.7491987890974096e-10;1.79313802849353e-10;1.737494367923861e-10;1.5111410455018347e-10;1.2891735731180203e-10;0.09525093288258389;1.3273541679224147e-10;4.8961668243416066e-11;0.09358619316336753;9.579188893020176e-11;1.6689832271705127e-10;1.14846727082556e-10;1.47084204835294e-10;0.0802182537558517;0.09024568117547568;8.268197171169105e-11;1.2738195952353554e-10;1.1924167566800546e-10;1.0244028606662456e-10;1.0427932105318938e-10;0.08356275503870407;0.07520633800739455;1.2757712212011605e-10;1.1644687244810403e-10;1.0723478250567107e-10;1.4619095177773835e-10
00:02:00;0.11779800949291364;4.5520062144015904e-11;3.563040277268612e-11;3.9749676431660886e-11;7.115125173878798e-11;5.112260394471083e-11;7.975782569502402e-11;7.395847270186959e-11;7.24474982481104e-11;0.10699273887118442;0.0802441151280725;6.784780374927007e-11;0.0718834649833459;0.15379849075296323;9.32469410377718e-11;6.612600490664764e-11;5.7614919820132735e-11;9.292638082911066e-11;0.08860634915595748;1.3724684235732583e-10;1.416788707396231e-10;0.08191912098899067;2.0489923324461178e-10;0.09028066501557958;0.08526592523774185;0.04681265587211088;7.790737700151957e-11;1.5616977966043279e-10;1.9511773264662503e-10;2.0770979174987964e-10;2.147803788140328e-10;2.1178958000061505e-10;1.941154494711872e-10;1.5548253976705145e-10;0.09529255566049157;1.6775699701653652e-10;6.500342220052615e-11;0.09362717942468265;1.2066484301725355e-10;2.0483326366750356e-10;1.5789239029919671e-10;1.8068103414300883e-10;0.08025338763769;0.09028520698945491;1.0406428962635543e-10;1.6074439935426263e-10;1.455708691987044e-10;1.317428358625037e-10;1.3629007736668329e-10;0.08359935097857839;0.07523927416953953;1.638982658842633e-10;1.4675599848238508e-10;1.3069516462028583e-10;1.7874925721547097e-10
00:03:00;0.11759864946990896;4.009621535148798e-11;2.9877032787876354e-11;2.9187951560897297e-11;6.721709470805592e-11;4.7533805489303145e-11;8.20468509763304e-11;6.080695569796647e-11;5.901528597897799e-11;0.2737312899483646;0.08011498731850525;5.623834071743249e-11;0.07176504408907212;0.15354511861577821;9.27492189592508e-11;5.365302774859938e-11;4.393078471799661e-11;1.0230821143280398e-10;0.08846055070341759;1.4184023024656343e-10;1.50882484555879e-10;0.08178423953459374;2.078873135447126e-10;0.09013189029126203;0.08512529219962792;0.04673544562527169;8.241197936875792e-11;1.646657039958024e-10;2.039994159085112e-10;2.1921662161349629e-10;2.2447305286057532e-10;2.1665891648052165e-10;1.8658136091855465e-10;1.5301420195295685e-10;0.09513564406464882;1.6594569576802638e-10;7.35407095294724e-11;0.09347214332142649;1.415986869279094e-10;5.226883530544385e-10;1.9733095999942993e-10;2.2476295628467202e-10;0.08012029165812243;0.09013547327840776;1.2186940819467554e-10;1.8677562769291234e-10;2.1008763672938098e-10;1.4528003565445766e-10;1.4755006526164922e-10;0.08346065232011554;0.07511444607930746;1.7620932812246234e-10;1.5963795928723446e-10;1.5065731379541056e-10;2.0165245761038201e-10
00:04:00;0.11651519668289452;3.2995289451382207e-10;2.51213412696107e-10;2.882801184526608e-10;3.135425078601076e-09;4.5113746790733785e-10;6.44162509900912e-10;5.569329751240397e-10;5.411817330275826e-10;0.5077616169720864;0.07938652875776356;5.413236979702373e-10;0.07110836097100098;0.15214008668273546;7.217797088251631e-10;5.014888131219507e-10;4.3601081868284744e-10;6.928632644033798e-10;0.08765290896607655;8.709544523104951e-10;9.312862335471318e-10;0.08103759567205285;1.2138921363651428e-09;0.0893091060090838;0.08434829014458547;0.04630885649917173;5.447636008330545e-10;8.78783241477073e-10;1.0515691058619383e-09;1.1076549873266107e-09;1.1395574499484242e-09;1.1152174238812879e-09;8.953564717175714e-10;7.322450233798069e-10;0.09426710200842425;8.248144507315806e-10;4.654915009348763e-10;0.09261939340562388;8.582028396656013e-10;3.987791154326363e-09;1.0643133682248292e-09;1.2648348571290627e-09;0.07939001543021061;0.13893330171256246;7.152879848165682e-10;1.04110432135316e-09;9.569296547310928e-10;7.865216535438846e-10;8.039931337294449e-10;0.08269959857203696;0.07442950153236204;8.845040834021423e-10;7.960484650212092e-10;7.882252374444173e-10;1.0727417963965553e-09
00:05:00;0.11728979023763017;1.5797021569281542e-11;1.6947182325489767e-11;1.871865201712695e-11;1.6316512685839684e-10;2.8670799357258252e-11;4.1535093040003764e-11;4.45822948405854e-11;4.415600441410692e-11;0.5112324904134531;0.07992914560184326;3.6610873962322444e-11;0.07159225392060414;0.1531754187601011;4.5791221683454515e-11;3.5706392472044255e-11;2.7878813191713015e-11;4.257067923080155e-11;0.3913513509920954;5.336266500620884e-11;5.384016889563529e-11;0.08159706043072526;6.985282510181247e-11;0.08992611275489869;0.08493140354814038;0.04662899701364526;3.0712053490036295e-11;4.096051519357963e-11;5.190928465780306e-11;5.300045313313212e-11;5.505594461365119e-11;5.3616730546064655e-11;4.133524209812819e-11;3.328577783108258e-11;0.09491784317215061;3.63980493210331e-11;2.7028189474860267e-11;0.09326157247933674;4.822667570516945e-11;2.85132704400475e-10;5.277631361733614e-11;6.74661515917429e-11;0.07994283503202447;0.3064534056389614;3.8156927371946354e-11;5.046346349457064e-11;4.875441856295952e-11;3.847834113630532e-11;7.986258117973775e-11;0.08327408197782069;0.07494653370619812;3.993227588562234e-11;4.404558365026364e-11;3.658938402569714e-11;5.28745156737399e-11
00:06:00;0.1184882016229832;1.6427120532078822e-10;1.5710595795377712e-10;1.8883914612472922e-10;1.297633550927117e-09;1.962003936299222e-10;4.309599333037118e-10;4.756721929687971e-10;4.5146623260987767e-10;0.5164834132174061;0.08075004363224611;3.942814298524506e-10;0.0723268683017486;0.15474719239599022;4.3244797576142763e-10;3.781957380368311e-10;3.2630560619082544e-10;4.2359845365226244e-10;0.3953769171074902;4.3603804951489127e-10;4.563663387227119e-10;0.08243628934002058;5.491811585257395e-10;0.09085162793813234;0.08580586149194055;0.047109091291562766;3.188185215584125e-10;1.9337293430486207e-10;1.6921363298512243e-10;1.813124394754474e-10;1.2339363425325995e-10;1.2389584199971141e-10;1.2759662843916805e-10;1.0195677930405145e-10;0.09589284282286827;6.563937337172162e-10;2.6982400471009745e-10;0.09422351226780717;4.774908575825897e-10;1.5140409656127813e-09;4.240573161428816e-10;5.028822829645473e-10;0.08076872827662492;0.37693018409715195;3.8746137970611924e-10;4.5709920297916005e-10;4.0791051500207215e-10;3.663442249480668e-10;7.933651571750189e-10;0.08413386403472897;0.07572033314219721;3.737514271936759e-10;3.3208282707827627e-10;2.8718966007061734e-10;3.851497137413224e-10
00:07:00;0.11773978341117451;8.491083840340222e-12;1.0235713181623059e-11;1.335735237714448e-11;1.019106718136342e-10;6.753397789266587e-11;2.940570520633581e-11;3.0465175469058e-11;2.7224920756759316e-11;0.5132254638343752;0.08024071570725398;2.463578522791055e-11;0.07187041818196974;0.15377057601567232;2.9391857197282363e-11;2.275608878366635e-11;2.2181469688425384e-11;2.746665123797335e-11;0.3928877122481015;3.5972972266222325e-11;3.258858635261152e-11;0.08191750712775256;3.903152110649965e-11;0.09028010791994101;0.08526716030372902;0.13040975506211067;2.1909485703250095e-11;1.8000772772042778e-11;2.026898848708661e-11;1.6414048607662354e-11;1.399754152657243e-11;1.5742578804726088e-11;1.4316388380306301e-11;9.29322572496493e-12;0.09528944081315378;2.492235307344166e-11;1.8405491032088897e-11;0.09363096396659377;3.5242949771448164e-11;1.1057693473969027e-10;2.7143126239329683e-11;3.20063175731859e-11;0.0802607191421758;0.37455929542429584;2.6197832421841975e-11;2.7852366267092247e-11;2.7960128210721113e-11;2.625797089966663e-11;5.687304250725719e-11;0.08360470384298427;0.07524409171128012;2.4115386084018475e-11;2.272871751855968e-11;2.4640705047126568e-11;3.086567213977444e-11
00:08:00;0.1172965161070165;2.9998645339135934e-11;3.172534992190741e-11;3.89626877367463e-11;3.000835139386334e-10;1.8881912634638056e-10;8.038634377273103e-11;8.095726010508136e-11;8.471625068075662e-11;0.5696179279479865;0.07994303856918752;7.233103514709973e-11;0.07160256418703877;0.1531974784935966;8.509626180947679e-11;6.683589620578494e-11;5.942308550312929e-11;8.010904863863783e-11;0.3914294683239822;9.321105437063166e-11;9.476981715003613e-11;0.08161361140861809;1.1754136209709346e-10;0.08994535323470156;0.08495215869976779;0.22987505315167725;6.057244003485172e-11;6.00314262892208e-11;5.950506420911555e-11;5.8833770939602e-11;5.7537358045136844e-11;6.138339889907402e-11;4.306663425368873e-11;3.240218017643384e-11;0.09493600291773416;1.009103554849995e-10;5.5462333615590375e-11;0.09328333011226048;9.660809453822796e-11;3.4097037396461563e-10;9.856922886635521e-11;1.1520557362508993e-10;0.07996251741815982;0.39482532537417714;7.895009311150496e-11;9.780149181303316e-11;2.9417672401237975e-10;8.282324007649906e-11;1.722273292153495e-10;0.08329328220181036;0.07496381380960715;8.211890994429263e-11;7.31007519561038e-11;7.232898953130598e-11;9.800968084145027e-11
00:09:00;0.11786209507442583;7.088251880579418e-11;7.40693413826223e-11;8.485503280042264e-11;5.783210083838637e-10;3.7790739074720703e-10;1.818506871567718e-10;1.9312425572230963e-10;1.8004406625688718e-10;0.5724305788088245;0.08033774682981357;1.653711166219204e-10;0.07195474377088219;0.1539509982316808;1.892204934415925e-10;1.5844422717135417e-10;1.3912372025456264e-10;1.8781859966625813e-10;0.39337810825627423;2.0726348104938602e-10;2.2184785904988569e-10;0.08202037369075221;2.8958480404127477e-10;0.09039449346930262;0.08537975066522645;0.48551572696606354;1.416455113193136e-10;1.4096416171660315e-10;1.455816847744315e-10;1.518885522275693e-10;1.423223428968133e-10;1.4287010355935887e-10;1.1763988455787811e-10;9.934882270117446e-11;0.09540917876066342;3.813202362650435e-10;1.210950596939573e-10;0.09375002864404063;2.1668192936160905e-10;7.099609887333424e-10;2.0021657388271035e-10;2.3510444828810916e-10;0.08036261349916884;0.3968009568695067;1.7762871294775353e-10;2.2349415119803422e-10;6.242963258754195e-10;1.8970950178535676e-10;4.029477012454558e-10;0.08371003682467085;0.07533889086252275;2.0337547150809624e-10;1.8638618582857284e-10;1.5851730780169103e-10;2.1630359860019392e-10
